article_no,title,url,date,category
131109,전자전기공학과 장도영 박사 동양미래대학교 정보통신공학과 교수 임용,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=131109&article.offset=1260&articleLimit=10&noCat=29,2025.01.23,일반
131093,개인형 이동장치 교내 출입 금지 및 주차구역 변경 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=131093&noCat=383,2025.01.23,기타
131064,[제주삼다수재단] 2025년도 삼다수장학생 모집 선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=131064&article.offset=1260&articleLimit=10&noCat=501,2025.01.22,장학
131058,2025학년도 1학기 학점교류 신청 안내 (상명대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=131058&article.offset=1260&articleLimit=10&noCat=500,2025.01.22,학사
131036,2025년 한국장학재단 특별상환유예대출 및 프리워크아웃 제도 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=131036&noCat=383,2025.01.21,기타
131005,2024학년도 전기 학위수여식(제75회) 및 학위기 배부 ·석사학위가운 대여 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=131005&noCat=377,2025.01.21,졸업
131001,2025년 2월 대학원 졸업예정자 졸업사정결과 조회 안내(1.22.(수)~2.7.(금)),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=131001&noCat=377,2025.01.21,졸업
130998,2025년 2월 졸업예정자 세부전공명/학위명 선택 안내(1.22.(수)~2.3.(월)),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=130998&noCat=377,2025.01.21,졸업
130980,[ICT인턴십] 2025년 상반기 국내과정 학생 지원 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130980&article.offset=1270&articleLimit=10&noCat=396,2025.01.20,취창업
130976,[은평구민장학재단] 2025. 지역사회기여 장학생 모집 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130976&article.offset=1270&articleLimit=10&noCat=501,2025.01.20,장학
130969,[전학년 필독] 2025-1학기 수강신청 안내- 수강신청/정정/철회 관련 자주 묻는 사항(Q&A) ③,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130969&article.offset=1270&articleLimit=10&noCat=500,2025.01.20,학사
130966,"[전학년 필독] 2025-1학기 수강신청 안내- 수강신청, 정정, 철회, 폐강정정 방법 ②",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130966&article.offset=1270&articleLimit=10&noCat=500,2025.01.20,학사
130964,"[전학년 필독] 2025-1학기 수강신청 안내- 문의처, 전학년 알아야할 사항, 주요 학사일정 ①",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130964&article.offset=1270&articleLimit=10&noCat=500,2025.01.20,학사
130954,[SIEMENS-PACE센터] 2025 독일 아헨공대 국제협업수업 및 IDEEA (NextPACE) 참가 학생 모집연장_미술대학(~ 2월3일까지),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130954&article.offset=1270&articleLimit=10&noCat=514,2025.01.20,학생활동
130934,2025학년도 1학기 학점교류 신청 안내 (서울과학기술대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130934&article.offset=1270&articleLimit=10&noCat=500,2025.01.17,학사
130933,2025학년도 1학기 학점교류 신청 안내 (명지대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130933&article.offset=1270&articleLimit=10&noCat=500,2025.01.17,학사
130932,2025학년도 1학기 학점교류 신청 안내 (계명대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130932&article.offset=1270&articleLimit=10&noCat=500,2025.01.17,학사
130931,2025학년도 1학기 학점교류 신청 안내 (서울여자대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130931&article.offset=1280&articleLimit=10&noCat=501,2025.01.17,장학
130928,2025학년도 1학기 학점교류 신청 안내 (서울시립대학교_인공지능혁신융합대학),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130928&article.offset=1280&articleLimit=10&noCat=500,2025.01.17,학사
130924,[신라문화장학재다] 2025 장학생 공개선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130924&article.offset=1280&articleLimit=10&noCat=501,2025.01.17,장학
130905,대학 「학칙」 개정(안) 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130905&article.offset=1280&articleLimit=10&noCat=29,2025.01.16,일반
130898,2025년도 홍익대 첨단산업 인재양성 (반도체)부트캠프사업   수혜학생 신규선발 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130898&article.offset=1280&articleLimit=10&noCat=514,2025.01.16,학생활동
130877,2024학년도 동계계절학기 성적조회 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130877&article.offset=1280&articleLimit=10&noCat=500,2025.01.15,학사
130875,2024학년도 동계계절학기 성적처리 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130875&article.offset=1280&articleLimit=10&noCat=33,2025.01.15,교강사
130874,2025학년도 1학기 학점교류 신청 안내 (가톨릭대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130874&article.offset=1280&articleLimit=10&noCat=500,2025.01.15,학사
130869,2025학년도 1학기 학점교류 신청 안내 (한국외국어대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130869&article.offset=1280&articleLimit=10&noCat=500,2025.01.15,학사
130868,영문학위기 발행을 위한 영문이름 정정 안내 (수정기간: 1/15 ~ 1/31),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=130868&noCat=377,2025.01.15,졸업
130866,2025학년도 1학기 학점교류 신청 안내 (서울시립대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130866&article.offset=1290&articleLimit=10&noCat=500,2025.01.15,학사
130860,2025학년도 1학기 학점교류 신청 안내 (중앙대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130860&article.offset=1290&articleLimit=10&noCat=500,2025.01.15,학사
130858,2025 IDAS 신기술분야융합디자인 전문인력양성사업 산·학·연 크리에이티브 워크샵 모집(조기마감),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130858&article.offset=1290&articleLimit=10&noCat=508,2025.01.15,기타
130851,[HD현대삼호] 2025년 1학기 채용연계형 표준현장실습학기제,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130851&article.offset=1290&articleLimit=10&noCat=396,2025.01.15,취창업
130837,2025년 (재)김희경유럽정신문화장학재단 장학생 선발 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=130837&noCat=379,2025.01.14,장학
130815,2025학년도 1학기 학기재수강 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130815&article.offset=1290&articleLimit=10&noCat=500,2025.01.14,학사
130813,[장학팀] 제주특별자치도 2025년 상반기 학자금 대출이자 지원사업 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130813&article.offset=1290&articleLimit=10&noCat=501,2025.01.14,장학
130783,[SIEMENS-PACE센터] 2025 독일 아헨공대 국제협업수업 및 IDEEA (NextPACE) 참가 학생 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130783&article.offset=1290&articleLimit=10&noCat=514,2025.01.13,학생활동
130707,[김희경유럽정신문화장학재단] 2025년도 제 20기 장학생 선발 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130707&article.offset=1290&articleLimit=10&noCat=501,2025.01.10,장학
130698,2025학년도 1학기 학점교류 신청 안내 (동국대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=130698&article.offset=1290&articleLimit=10&noCat=500,2025.01.10,학사
129434,(홍보) 개인정보 처리방침,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129434&article.offset=1300&articleLimit=10&noCat=34,2025.01.09,보안
129390,2025학년도 1학기 복학 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=129390&noCat=380,2025.01.08,학적
129352,[한국농어촌희망재단] 2025년 1학기 농림축산식품부 청년창업농장학생 선발 신청 접수기간 변경 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129352&article.offset=1300&articleLimit=10&noCat=501,2025.01.08,장학
129307,[도서관] e-class 우수 학습자 이벤트 & 이용교육 의견공모(경품 가득!!),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129307&article.offset=1300&articleLimit=10&noCat=29,2025.01.07,일반
129306,[서울캠퍼스] 2024학년도 전기(2025년 2월) 졸업예정자 전공명 선택 안내(2차),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129306&article.offset=1300&articleLimit=10&noCat=500,2025.01.06,학사
129283,[학부생]2025학년도 1학기 복학‧휴학 및 휴학연장 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129283&article.offset=1300&articleLimit=10&noCat=500,2025.01.06,학사
129272,2025학년도 1학기 학점교류 신청 안내 (서울대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129272&article.offset=1300&articleLimit=10&noCat=500,2025.01.03,학사
129258,2024학년도 2학기 학생 포상 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=129258&noCat=383,2025.01.03,기타
129220,[장학팀] 2025년 1학기 푸른등대 기부장학금 신규장학생 선발,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129220&article.offset=1300&articleLimit=10&noCat=501,2025.01.02,장학
129217,2025년 상반기 「ICT 학점연계 프로젝트 인턴십」 글로벌 과정 참여 학생 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129217&article.offset=1300&articleLimit=10&noCat=396,2025.01.02,취창업
129199,2024학년도 동계계절학기 사이버강좌 기말고사 시행 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129199&article.offset=1310&articleLimit=10&noCat=500,2025.01.02,학사
129197,[SIEMENS-PACE센터] 2025 독일 아헨공대 국제협업수업 및 IDEEA (NextPACE) 참가 학생 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129197&article.offset=1310&articleLimit=10&noCat=514,2025.01.02,학생활동
129130,[중앙도서관] 동계방학(1~2월) 정기교육 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129130&article.offset=1310&articleLimit=10&noCat=29,2024.12.30,일반
129053,2025학년도 1학기 대학원 재학생 장학금 1차 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=129053&noCat=379,2024.12.27,장학
129050,2025학년도 1학기 대학원 신입생 장학금 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=129050&noCat=379,2024.12.27,장학
129049,2024학년도 동계계절학기 사이버강좌 출석 및 수강방법 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129049&article.offset=1310&articleLimit=10&noCat=500,2024.12.27,학사
129039,2025학년도 1학기 ​학·석사 연계과정 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=129039&noCat=23,2024.12.27,학사
129036,2025학년도 1학기 공연예술융합전공 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129036&article.offset=1310&articleLimit=10&noCat=500,2024.12.27,학사
129034,"(세종캠퍼스)2025학년도 1학기 주전공 신청 및 변경, 자율전공 학생의 학과진입 신청 안내",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=129034&article.offset=1310&articleLimit=10&noCat=500,2024.12.27,학사
128993,"2025학년도 1학기 주전공 신청 및 변경,  자율전공 학생의 학과진입 신청 안내 (서울캠퍼스)",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128993&article.offset=1310&articleLimit=10&noCat=500,2024.12.26,학사
128982,"2025학년도 1학기 복수전공, 부전공, 융합전공, 미세전공 신청 안내",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128982&article.offset=1320&articleLimit=10&noCat=500,2024.12.26,학사
128976,[서울지방병무청] 각 군 현역병 모집일정(2025년 1월) 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128976&article.offset=1320&articleLimit=10&noCat=500,2024.12.26,학사
128915,2025학년도 전기 수시전형 대학원 신입생 모집 (군위탁전형 포함),https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=128915&noCat=381,2024.12.24,입시
128887,2024학년도 전기(2025년 2월) 졸업예정자 부전공 및 융합전공 졸업 자격취득 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128887&article.offset=1320&articleLimit=10&noCat=500,2024.12.24,학사
128818,[제24–43호] (세종)영상애니메이션학부 카메라렌즈 등 9종 구입,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128818&article.offset=1320&articleLimit=10&noCat=36,2024.12.23,입찰
128784,[부산진구장학회] 제29회 장학생 선발계획 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128784&article.offset=1320&articleLimit=10&noCat=501,2024.12.23,장학
128735,홍익대학교 기획처 온라인커뮤니케이션실 - 세종캠퍼스 일반기자 근로 학생 모집 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128735&article.offset=1320&articleLimit=10&noCat=501,2024.12.21,장학
128729,[DB김준기문화재단] DB 드림리더 2기 장학생 모집 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128729&article.offset=1320&articleLimit=10&noCat=501,2024.12.20,장학
128663,[종근당고촌재단] 2025년 생활비 장학생 및 고촌학사(기숙사) 장학생 모집 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128663&article.offset=1320&articleLimit=10&noCat=501,2024.12.19,장학
128620,[한국농어촌희망재단] 2025년 1학기 농림축산식품부 청년창업농장학생 선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128620&article.offset=1320&articleLimit=10&noCat=501,2024.12.18,장학
128618,[용운장학재단] 2025학년도 38기 장학생 모집 공고 안,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128618&article.offset=1330&articleLimit=10&noCat=501,2024.12.18,장학
128570,[국제교류실] 2025학년도 2학기 해외대학 파견 Outbound 교류학생 지원자 모집 및 선발(~25년 1월 24일 금 16시),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128570&article.offset=1330&articleLimit=10&noCat=500,2024.12.17,학사
128528,2025학년도 전과 면접전형 안내(세종캠퍼스),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128528&article.offset=1330&articleLimit=10&noCat=500,2024.12.17,학사
128495,[세아해암학술장학재단] 2025년도 제33기 학사 장학생 모집공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128495&article.offset=1330&articleLimit=10&noCat=501,2024.12.16,장학
128467,[(사)더 라이트 핸즈] 2025학년도 더 라이트 핸즈 장학금 신청 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128467&article.offset=1330&articleLimit=10&noCat=501,2024.12.16,장학
128458,[교수학습지원센터(서울)] 2024학년도 에세이 쓰기 대회 접수 재공고,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128458&article.offset=1330&articleLimit=10&noCat=511,2024.12.16,교수학습지원
128456,2025학년도 전과 면접전형 안내 (서울캠퍼스),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128456&article.offset=1330&articleLimit=10&noCat=500,2024.12.16,학사
128363,"2025년 2월 졸업예정자 ""교원자격무시험검정원서"" 접수(~25.1.23)",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128363&article.offset=1330&articleLimit=10&noCat=500,2024.12.13,학사
128333,병역판정검사 일자 및 장소 본인선택 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128333&article.offset=1340&articleLimit=10&noCat=500,2024.12.12,학사
128320,[이한열기념사업회] 2025년도 이한열 장학생 선발공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128320&article.offset=1340&articleLimit=10&noCat=501,2024.12.12,장학
128308,2025학년도 1학기 재입학 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=128308&noCat=380,2024.12.12,학적
128306,2025학년도 1학기 ​석·박사학위통합과정 전환 및 포기 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-grad.do?mode=view&articleNo=128306&noCat=380,2024.12.12,학적
128146,2024학년도 2학기 성적조회 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128146&article.offset=1340&articleLimit=10&noCat=500,2024.12.10,학사
128144,[소망교회] 2025년 소망장학생 모집 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128144&article.offset=1340&articleLimit=10&noCat=501,2024.12.10,장학
128125,[조교 채용] 디자인·예술경영학부 조교 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128125&article.offset=1340&articleLimit=10&noCat=29,2024.12.09,일반
128118,대학 「학칙」 개정(안) 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=128118&article.offset=1340&articleLimit=10&noCat=29,2024.12.09,일반
127956,[급구] 경영대학 기말고사 오후 시험(12월 9일~12월 13일) 감독인 구인,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127956&article.offset=1340&articleLimit=10&noCat=29,2024.12.04,일반
127866,2024학년도 2학기 성적처리 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127866&article.offset=1350&articleLimit=10&noCat=33,2024.12.03,교강사
127863,"[중앙도서관] 12월 도서관 이용교육(표절예방솔루션, 학위논문작성, 구글 학술검색 등)",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127863&article.offset=1350&articleLimit=10&noCat=29,2024.12.03,일반
127856,"[국제언어교육원 외국어교육부] 2024학년도 겨울 학기 정규 어학(대체강좌,맞춤형,영어집중과정,토익관련) 강좌 안내",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127856&article.offset=1350&articleLimit=10&noCat=500,2024.12.03,학사
127850,2024학년도 동계 ‘방과후학교’ 사회봉사장학생 사회봉사 신청 안내(서울캠퍼스),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127850&article.offset=1350&articleLimit=10&noCat=500,2024.12.03,학사
127817,디자인·예술경영학부 시험감독 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127817&article.offset=1350&articleLimit=10&noCat=29,2024.12.02,일반
127786,2024년 SIEMENS-PACE센터 동계 계절학기 (NX공학소프트웨어 특강),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127786&article.offset=1350&articleLimit=10&noCat=500,2024.12.02,학사
127748,[모집] 12/9 월 컴퓨터공학과 기말고사 시험감독 보조요원 구인,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127748&article.offset=1350&articleLimit=10&noCat=29,2024.11.29,일반
127745,2024학년도 동계계절학기 학점교류 신청 안내 (광운대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127745&article.offset=1350&articleLimit=10&noCat=500,2024.11.29,학사
127744,2024학년도 동계계절학기 학점교류 신청 안내 (국립공주대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127744&article.offset=1350&articleLimit=10&noCat=500,2024.11.29,학사
127742,[삼성복지재단] 2025년 삼성드림클래스 대학생멘토 선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127742&article.offset=1360&articleLimit=10&noCat=501,2024.11.29,장학
127736,2025학년도 전과 전형 시행 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127736&article.offset=1360&articleLimit=10&noCat=500,2024.11.29,학사
127731,[대학교육혁신지원사업] 교수학습지원센터(서울) 2024-2 나의 성공적인 학과 진입기 공모전 결과 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127731&article.offset=1360&articleLimit=10&noCat=511,2024.11.29,교수학습지원
127724,2024학년도 동계계절학기 학점교류 신청 안내 (서울과학기술대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127724&article.offset=1360&articleLimit=10&noCat=500,2024.11.29,학사
127712,[중앙도서관x강원대학교 외국학술지지원센터] 생명공학 분야 외국학술지 무료 원문복사 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127712&article.offset=1360&articleLimit=10&noCat=29,2024.11.29,일반
127682,[제24-36호] (세종)디자인컨버전스학부 수업용 기자재(소니 카메라 및 렌즈 총 8대) 구입,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127682&article.offset=1360&articleLimit=10&noCat=36,2024.11.28,입찰
127670,[제24-34호] 2025년도 해외(서양서) 정기간행물(인쇄본) 구독 예약 업체 선정,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127670&article.offset=1360&articleLimit=10&noCat=36,2024.11.28,입찰
127658,"[국제언어교육원 외국어교육부] 겨울 학기 토익 관련(토익, 토스,토플) 비대면 강좌 안내",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127658&article.offset=1360&articleLimit=10&noCat=514,2024.11.27,학생활동
127644,[협성문화재단] 2025년 신규 협성장학생 선발계획 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127644&article.offset=1360&articleLimit=10&noCat=501,2024.11.27,장학
127620,2024학년도 동계계절학기 학점교류 학생 학번조회 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127620&article.offset=1360&articleLimit=10&noCat=500,2024.11.26,학사
127616,[세종캠퍼스] 2025학년도 1학기 재입학 신청 안내(추가),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127616&article.offset=1370&articleLimit=10&noCat=500,2024.11.26,학사
127576,2025년 2월 조기졸업 신청서 제출 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do/kr/education/notice-undergrad.do?mode=view&articleNo=127576&noCat=23,2024.11.25,학사
127546,[장학] 2024-2학기 교내 신용카드수수료장학금 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127546&article.offset=1370&articleLimit=10&noCat=501,2024.11.25,장학
127494,2024학년도 2학기 사이버강좌 기말고사 시험감독 보조요원 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127494&article.offset=1370&articleLimit=10&noCat=29,2024.11.22,일반
127493,[서울지방병무청] 각 군 현역병 모집일정(2024년 12월) 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127493&article.offset=1370&articleLimit=10&noCat=500,2024.11.22,학사
127492,"[중앙도서관] 2024-3차 연구력 강화 특강 ""전 주제 논문 & 예술 계열 논문 작성 특강""(11.26.~11.28.)",https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127492&article.offset=1370&articleLimit=10&noCat=29,2024.11.22,일반
127464,[조교채용]홍익대학교(서울캠퍼스) 전자전기공학부 조교 모집(~11.27),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127464&article.offset=1370&articleLimit=10&noCat=35,2024.11.21,채용/모집
127448,[강화군] 2024년도 하반기 강화군 대학생 등록금 지원사업 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127448&article.offset=1370&articleLimit=10&noCat=501,2024.11.21,장학
127436,2024학년도 동계계절학기 학점교류 신청 안내 (계명대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127436&article.offset=1370&articleLimit=10&noCat=500,2024.11.21,학사
127402,2025년 1학기 국가근로장학금 1차 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127402&article.offset=1380&articleLimit=10&noCat=501,2024.11.20,장학
127372,[IPP사업단] 2025학년도 IPP형 일학습병행 참여학생 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127372&article.offset=1380&articleLimit=10&noCat=35,2024.11.19,채용/모집
127369,[장학] IPP형 일학습병행제 사업단 12월 근로장학생 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127369&article.offset=1380&articleLimit=10&noCat=29,2024.11.19,일반
127364,[통영시] 2024년도 통영시 저소득 대학생 장학금 지원대상자 선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127364&article.offset=1380&articleLimit=10&noCat=501,2024.11.19,장학
127363,2024학년도 동계계절학기 학점교류 신청 안내 (명지대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127363&article.offset=1380&articleLimit=10&noCat=500,2024.11.19,학사
127357,2024학년도 동계계절학기 학점교류 신청 안내 (성공회대학교),https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127357&article.offset=1380&articleLimit=10&noCat=500,2024.11.19,학사
127355,대학 「​학칙」 개정(안) 공고,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127355&article.offset=1380&articleLimit=10&noCat=29,2024.11.19,일반
127351,[장학] 2024-2학기 교내 신용카드수수료장학금 신청 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127351&article.offset=1380&articleLimit=10&noCat=501,2024.11.18,장학
127314,[유한재단] 2024학년도 2학기 장학생 신청 안내 [서울캠퍼스 해당],https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127314&article.offset=1380&articleLimit=10&noCat=501,2024.11.18,장학
127313,2024학년도 강의개선보고서(CQI) 입력 및 “온라인 교수법 워크숍” 참여 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127313&article.offset=1380&articleLimit=10&noCat=33,2024.11.18,교강사
127307,[한국고등교육재단] 인재림 제4기 장학생 선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127307&article.offset=1390&articleLimit=10&noCat=501,2024.11.18,장학
127306,[한국고등교육재단] 문우림 제4기 장학생 선발 공고 안내,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127306&article.offset=1390&articleLimit=10&noCat=501,2024.11.18,장학
127262,홍익대학교 교직원 모집,https://www.hongik.ac.kr/kr/newscenter/notice.do?mode=view&articleNo=127262&article.offset=1390&articleLimit=10&noCat=35,2024.11.15,채용/모집
